datetime,hour_of_year,demand,normalized_demand
2050-03-17 13:00:00,1814,44487.603845887934,1.0
2050-03-17 14:00:00,1815,43909.2649958914,0.9870000000000001
2050-03-17 15:00:00,1816,42819.318701667136,0.9625
2050-03-17 16:00:00,1817,41444.6517428292,0.9316
2050-03-17 17:00:00,1818,40096.6773462988,0.9013000000000001
2050-03-17 18:00:00,1819,39126.84758245844,0.8795000000000001
2050-03-17 19:00:00,1820,38681.971543999556,0.8694999999999999
2050-03-17 20:00:00,1821,38548.508732461894,0.8665
2050-03-17 21:00:00,1822,38286.031869771155,0.8606
2050-03-17 22:00:00,1823,37400.72855323799,0.8407000000000001
2050-03-17 23:00:00,1824,35487.7615878648,0.7976999999999999
2050-03-18 00:00:00,1825,33049.840897110145,0.7429
2050-03-18 01:00:00,1826,33049.840897110145,0.7429
2050-03-18 02:00:00,1827,33494.71693556903,0.7529
2050-03-18 03:00:00,1828,33147.7136255711,0.7451
2050-03-18 04:00:00,1829,33209.996270955344,0.7465
2050-03-18 05:00:00,1830,34562.419427870336,0.7769
2050-03-18 06:00:00,1831,37351.79218900751,0.8396
2050-03-18 07:00:00,1832,40732.850081294986,0.9155999999999999
2050-03-18 08:00:00,1833,43277.54102127979,0.9728000000000001
2050-03-18 09:00:00,1834,44265.16582665849,0.995
2050-03-18 10:00:00,1835,44291.85838896603,0.9956
2050-03-18 11:00:00,1836,44314.102190888974,0.9961000000000001
2050-03-18 12:00:00,1837,44487.603845887934,1.0
2050-03-18 13:00:00,1838,44487.603845887934,1.0
2050-03-18 14:00:00,1839,43909.2649958914,0.9870000000000001
2050-03-18 15:00:00,1840,42819.318701667136,0.9625
2050-03-18 16:00:00,1841,41444.6517428292,0.9316
2050-03-18 17:00:00,1842,40096.6773462988,0.9013000000000001
2050-03-18 18:00:00,1843,39126.84758245844,0.8795000000000001
2050-03-18 19:00:00,1844,38681.971543999556,0.8694999999999999
2050-03-18 20:00:00,1845,38548.508732461894,0.8665
2050-03-18 21:00:00,1846,38286.031869771155,0.8606
2050-03-18 22:00:00,1847,37400.72855323799,0.8407000000000001
2050-03-18 23:00:00,1848,35487.7615878648,0.7976999999999999
2050-03-19 00:00:00,1849,22288.289526789857,0.501
2050-03-19 01:00:00,1850,22288.289526789857,0.501
2050-03-19 02:00:00,1851,20615.555622184467,0.4634
2050-03-19 03:00:00,1852,19796.983711420133,0.44500000000000006
2050-03-19 04:00:00,1853,19592.34073372905,0.44040000000000007
2050-03-19 05:00:00,1854,19739.149826420475,0.4437
2050-03-19 06:00:00,1855,19983.83164757286,0.44920000000000004
2050-03-19 07:00:00,1856,20152.884542187236,0.453
2050-03-19 08:00:00,1857,20210.718427186886,0.4543
2050-03-19 09:00:00,1858,20215.167187571482,0.4544000000000001
2050-03-19 10:00:00,1859,20224.064708340655,0.4546
2050-03-19 11:00:00,1860,20246.3085102636,0.4551
2050-03-19 12:00:00,1861,20255.206031032772,0.4552999999999999
2050-03-19 13:00:00,1862,20192.923385648537,0.4539000000000001
2050-03-19 14:00:00,1863,19992.72916834204,0.4494000000000001
2050-03-19 15:00:00,1864,19667.969660267056,0.4421
2050-03-19 16:00:00,1865,19338.761391807482,0.4346999999999999
2050-03-19 17:00:00,1866,19120.772132962637,0.42980000000000007
2050-03-19 18:00:00,1867,19009.553123347912,0.42729999999999996
2050-03-19 19:00:00,1868,18951.719238348258,0.42599999999999993
2050-03-19 20:00:00,1869,18965.06551950203,0.42630000000000007
2050-03-19 21:00:00,1870,19200.849819885232,0.4316
2050-03-19 22:00:00,1871,19881.510158727317,0.44689999999999996
2050-03-19 23:00:00,1872,21282.86967987279,0.47840000000000005
2050-03-20 00:00:00,1873,22288.289526789857,0.501
2050-03-20 01:00:00,1874,22288.289526789857,0.501
2050-03-20 02:00:00,1875,20615.555622184467,0.4634
2050-03-20 03:00:00,1876,19796.983711420133,0.44500000000000006
2050-03-20 04:00:00,1877,19592.34073372905,0.44040000000000007
2050-03-20 05:00:00,1878,19739.149826420475,0.4437
2050-03-20 06:00:00,1879,19983.83164757286,0.44920000000000004
2050-03-20 07:00:00,1880,20152.884542187236,0.453
2050-03-20 08:00:00,1881,20210.718427186886,0.4543
2050-03-20 09:00:00,1882,20215.167187571482,0.4544000000000001
2050-03-20 10:00:00,1883,20224.064708340655,0.4546
2050-03-20 11:00:00,1884,20246.3085102636,0.4551
2050-03-20 12:00:00,1885,20255.206031032772,0.4552999999999999
2050-03-20 13:00:00,1886,20192.923385648537,0.4539000000000001
2050-03-20 14:00:00,1887,19992.72916834204,0.4494000000000001
2050-03-20 15:00:00,1888,19667.969660267056,0.4421
2050-03-20 16:00:00,1889,19338.761391807482,0.4346999999999999
2050-03-20 17:00:00,1890,19120.772132962637,0.42980000000000007
2050-03-20 18:00:00,1891,19009.553123347912,0.42729999999999996
2050-03-20 19:00:00,1892,18951.719238348258,0.42599999999999993
2050-03-20 20:00:00,1893,18965.06551950203,0.42630000000000007
2050-03-20 21:00:00,1894,19200.849819885232,0.4316
2050-03-20 22:00:00,1895,19881.510158727317,0.44689999999999996
2050-03-20 23:00:00,1896,21282.86967987279,0.47840000000000005
2050-03-21 00:00:00,1897,33049.840897110145,0.7429
2050-03-21 01:00:00,1898,33049.840897110145,0.7429
2050-03-21 02:00:00,1899,33494.71693556903,0.7529
2050-03-21 03:00:00,1900,33147.7136255711,0.7451
2050-03-21 04:00:00,1901,33209.996270955344,0.7465
2050-03-21 05:00:00,1902,34562.419427870336,0.7769
2050-03-21 06:00:00,1903,37351.79218900751,0.8396
2050-03-21 07:00:00,1904,40732.850081294986,0.9155999999999999
2050-03-21 08:00:00,1905,43277.54102127979,0.9728000000000001
2050-03-21 09:00:00,1906,44265.16582665849,0.995
2050-03-21 10:00:00,1907,44291.85838896603,0.9956
2050-03-21 11:00:00,1908,44314.102190888974,0.9961000000000001
2050-03-21 12:00:00,1909,44487.603845887934,1.0
2050-03-21 13:00:00,1910,44487.603845887934,1.0
2050-03-21 14:00:00,1911,43909.2649958914,0.9870000000000001
2050-03-21 15:00:00,1912,42819.318701667136,0.9625
2050-03-21 16:00:00,1913,41444.6517428292,0.9316
2050-03-21 17:00:00,1914,40096.6773462988,0.9013000000000001
2050-03-21 18:00:00,1915,39126.84758245844,0.8795000000000001
2050-03-21 19:00:00,1916,38681.971543999556,0.8694999999999999
2050-03-21 20:00:00,1917,38548.508732461894,0.8665
2050-03-21 21:00:00,1918,38286.031869771155,0.8606
2050-03-21 22:00:00,1919,37400.72855323799,0.8407000000000001
2050-03-21 23:00:00,1920,35487.7615878648,0.7976999999999999
2050-03-22 00:00:00,1921,33049.840897110145,0.7429
2050-03-22 01:00:00,1922,33049.840897110145,0.7429
2050-03-22 02:00:00,1923,33494.71693556903,0.7529
2050-03-22 03:00:00,1924,33147.7136255711,0.7451
2050-03-22 04:00:00,1925,33209.996270955344,0.7465
2050-03-22 05:00:00,1926,34562.419427870336,0.7769
2050-03-22 06:00:00,1927,37351.79218900751,0.8396
2050-03-22 07:00:00,1928,40732.850081294986,0.9155999999999999
2050-03-22 08:00:00,1929,43277.54102127979,0.9728000000000001
2050-03-22 09:00:00,1930,44265.16582665849,0.995
2050-03-22 10:00:00,1931,44291.85838896603,0.9956
2050-03-22 11:00:00,1932,44314.102190888974,0.9961000000000001
2050-03-22 12:00:00,1933,44487.603845887934,1.0
2050-03-22 13:00:00,1934,44487.603845887934,1.0
2050-03-22 14:00:00,1935,43909.2649958914,0.9870000000000001
2050-03-22 15:00:00,1936,42819.318701667136,0.9625
2050-03-22 16:00:00,1937,41444.6517428292,0.9316
2050-03-22 17:00:00,1938,40096.6773462988,0.9013000000000001
2050-03-22 18:00:00,1939,39126.84758245844,0.8795000000000001
2050-03-22 19:00:00,1940,38681.971543999556,0.8694999999999999
2050-03-22 20:00:00,1941,38548.508732461894,0.8665
2050-03-22 21:00:00,1942,38286.031869771155,0.8606
2050-03-22 22:00:00,1943,37400.72855323799,0.8407000000000001
2050-03-22 23:00:00,1944,35487.7615878648,0.7976999999999999
2050-03-23 00:00:00,1945,33049.840897110145,0.7429
2050-03-23 01:00:00,1946,33049.840897110145,0.7429
2050-03-23 02:00:00,1947,33494.71693556903,0.7529
2050-03-23 03:00:00,1948,33147.7136255711,0.7451
2050-03-23 04:00:00,1949,33209.996270955344,0.7465
2050-03-23 05:00:00,1950,34562.419427870336,0.7769
2050-03-23 06:00:00,1951,37351.79218900751,0.8396
2050-03-23 07:00:00,1952,40732.850081294986,0.9155999999999999
2050-03-23 08:00:00,1953,43277.54102127979,0.9728000000000001
2050-03-23 09:00:00,1954,44265.16582665849,0.995
2050-03-23 10:00:00,1955,44291.85838896603,0.9956
2050-03-23 11:00:00,1956,44314.102190888974,0.9961000000000001
2050-03-23 12:00:00,1957,44487.603845887934,1.0
2050-03-23 13:00:00,1958,44487.603845887934,1.0
2050-03-23 14:00:00,1959,43909.2649958914,0.9870000000000001
2050-03-23 15:00:00,1960,42819.318701667136,0.9625
2050-03-23 16:00:00,1961,41444.6517428292,0.9316
2050-03-23 17:00:00,1962,40096.6773462988,0.9013000000000001
2050-03-23 18:00:00,1963,39126.84758245844,0.8795000000000001
2050-03-23 19:00:00,1964,38681.971543999556,0.8694999999999999
2050-03-23 20:00:00,1965,38548.508732461894,0.8665
2050-03-23 21:00:00,1966,38286.031869771155,0.8606
2050-03-23 22:00:00,1967,37400.72855323799,0.8407000000000001
2050-03-23 23:00:00,1968,35487.7615878648,0.7976999999999999
2050-03-24 00:00:00,1969,33049.840897110145,0.7429
2050-03-24 01:00:00,1970,33049.840897110145,0.7429
2050-03-24 02:00:00,1971,33494.71693556903,0.7529
2050-03-24 03:00:00,1972,33147.7136255711,0.7451
2050-03-24 04:00:00,1973,33209.996270955344,0.7465
2050-03-24 05:00:00,1974,34562.419427870336,0.7769
2050-03-24 06:00:00,1975,37351.79218900751,0.8396
2050-03-24 07:00:00,1976,40732.850081294986,0.9155999999999999
2050-03-24 08:00:00,1977,43277.54102127979,0.9728000000000001
2050-03-24 09:00:00,1978,44265.16582665849,0.995
2050-03-24 10:00:00,1979,44291.85838896603,0.9956
2050-03-24 11:00:00,1980,44314.102190888974,0.9961000000000001
2050-03-24 12:00:00,1981,44487.603845887934,1.0
2050-03-24 13:00:00,1982,44487.603845887934,1.0
2050-03-24 14:00:00,1983,43909.2649958914,0.9870000000000001
2050-03-24 15:00:00,1984,42819.318701667136,0.9625
2050-03-24 16:00:00,1985,41444.6517428292,0.9316
2050-03-24 17:00:00,1986,40096.6773462988,0.9013000000000001
2050-03-24 18:00:00,1987,39126.84758245844,0.8795000000000001
2050-03-24 19:00:00,1988,38681.971543999556,0.8694999999999999
2050-03-24 20:00:00,1989,38548.508732461894,0.8665
2050-03-24 21:00:00,1990,38286.031869771155,0.8606
2050-03-24 22:00:00,1991,37400.72855323799,0.8407000000000001
2050-03-24 23:00:00,1992,35487.7615878648,0.7976999999999999
2050-03-25 00:00:00,1993,33049.840897110145,0.7429
2050-03-25 01:00:00,1994,33049.840897110145,0.7429
2050-03-25 02:00:00,1995,33494.71693556903,0.7529
2050-03-25 03:00:00,1996,33147.7136255711,0.7451
2050-03-25 04:00:00,1997,33209.996270955344,0.7465
2050-03-25 05:00:00,1998,34562.419427870336,0.7769
2050-03-25 06:00:00,1999,37351.79218900751,0.8396
2050-03-25 07:00:00,2000,40732.850081294986,0.9155999999999999
2050-03-25 08:00:00,2001,43277.54102127979,0.9728000000000001
2050-03-25 09:00:00,2002,44265.16582665849,0.995
2050-03-25 10:00:00,2003,44291.85838896603,0.9956
2050-03-25 11:00:00,2004,44314.102190888974,0.9961000000000001
2050-03-25 12:00:00,2005,44487.603845887934,1.0
2050-03-25 13:00:00,2006,44487.603845887934,1.0
2050-03-25 14:00:00,2007,43909.2649958914,0.9870000000000001
2050-03-25 15:00:00,2008,42819.318701667136,0.9625
2050-03-25 16:00:00,2009,41444.6517428292,0.9316
2050-03-25 17:00:00,2010,40096.6773462988,0.9013000000000001
2050-03-25 18:00:00,2011,39126.84758245844,0.8795000000000001
2050-03-25 19:00:00,2012,38681.971543999556,0.8694999999999999
2050-03-25 20:00:00,2013,38548.508732461894,0.8665
2050-03-25 21:00:00,2014,38286.031869771155,0.8606
2050-03-25 22:00:00,2015,37400.72855323799,0.8407000000000001
2050-03-25 23:00:00,2016,35487.7615878648,0.7976999999999999
2050-03-26 00:00:00,2017,22288.289526789857,0.501
2050-03-26 01:00:00,2018,22288.289526789857,0.501
2050-03-26 02:00:00,2019,20615.555622184467,0.4634
2050-03-26 03:00:00,2020,19796.983711420133,0.44500000000000006
2050-03-26 04:00:00,2021,19592.34073372905,0.44040000000000007
2050-03-26 05:00:00,2022,19739.149826420475,0.4437
2050-03-26 06:00:00,2023,19983.83164757286,0.44920000000000004
2050-03-26 07:00:00,2024,20152.884542187236,0.453
2050-03-26 08:00:00,2025,20210.718427186886,0.4543
2050-03-26 09:00:00,2026,20215.167187571482,0.4544000000000001
2050-03-26 10:00:00,2027,20224.064708340655,0.4546
2050-03-26 11:00:00,2028,20246.3085102636,0.4551
2050-03-26 12:00:00,2029,20255.206031032772,0.4552999999999999
2050-03-26 13:00:00,2030,20192.923385648537,0.4539000000000001
2050-03-26 14:00:00,2031,19992.72916834204,0.4494000000000001
2050-03-26 15:00:00,2032,19667.969660267056,0.4421
2050-03-26 16:00:00,2033,19338.761391807482,0.4346999999999999
2050-03-26 17:00:00,2034,19120.772132962637,0.42980000000000007
2050-03-26 18:00:00,2035,19009.553123347912,0.42729999999999996
2050-03-26 19:00:00,2036,18951.719238348258,0.42599999999999993
2050-03-26 20:00:00,2037,18965.06551950203,0.42630000000000007
2050-03-26 21:00:00,2038,19200.849819885232,0.4316
2050-03-26 22:00:00,2039,19881.510158727317,0.44689999999999996
2050-03-26 23:00:00,2040,21282.86967987279,0.47840000000000005
2050-03-27 00:00:00,2041,22288.289526789857,0.501
2050-03-27 01:00:00,2042,22288.289526789857,0.501
2050-03-27 02:00:00,2043,20615.555622184467,0.4634
2050-03-27 03:00:00,2044,19796.983711420133,0.44500000000000006
2050-03-27 04:00:00,2045,19592.34073372905,0.44040000000000007
2050-03-27 05:00:00,2046,19739.149826420475,0.4437
2050-03-27 06:00:00,2047,19983.83164757286,0.44920000000000004
2050-03-27 07:00:00,2048,20152.884542187236,0.453
2050-03-27 08:00:00,2049,20210.718427186886,0.4543
2050-03-27 09:00:00,2050,20215.167187571482,0.4544000000000001
2050-03-27 10:00:00,2051,20224.064708340655,0.4546
2050-03-27 11:00:00,2052,20246.3085102636,0.4551
2050-03-27 12:00:00,2053,20255.206031032772,0.4552999999999999
2050-03-27 13:00:00,2054,20192.923385648537,0.4539000000000001
2050-03-27 14:00:00,2055,19992.72916834204,0.4494000000000001
2050-03-27 15:00:00,2056,19667.969660267056,0.4421
2050-03-27 16:00:00,2057,19338.761391807482,0.4346999999999999
2050-03-27 17:00:00,2058,19120.772132962637,0.42980000000000007
2050-03-27 18:00:00,2059,19009.553123347912,0.42729999999999996
2050-03-27 19:00:00,2060,18951.719238348258,0.42599999999999993
2050-03-27 20:00:00,2061,18965.06551950203,0.42630000000000007
2050-03-27 21:00:00,2062,19200.849819885232,0.4316
2050-03-27 22:00:00,2063,19881.510158727317,0.44689999999999996
2050-03-27 23:00:00,2064,21282.86967987279,0.47840000000000005
2050-03-28 00:00:00,2065,33049.840897110145,0.7429
2050-03-28 01:00:00,2066,33049.840897110145,0.7429
2050-03-28 02:00:00,2067,33494.71693556903,0.7529
2050-03-28 03:00:00,2068,33147.7136255711,0.7451
2050-03-28 04:00:00,2069,33209.996270955344,0.7465
2050-03-28 05:00:00,2070,34562.419427870336,0.7769
2050-03-28 06:00:00,2071,37351.79218900751,0.8396
2050-03-28 07:00:00,2072,40732.850081294986,0.9155999999999999
2050-03-28 08:00:00,2073,43277.54102127979,0.9728000000000001
2050-03-28 09:00:00,2074,44265.16582665849,0.995
2050-03-28 10:00:00,2075,44291.85838896603,0.9956
2050-03-28 11:00:00,2076,44314.102190888974,0.9961000000000001
2050-03-28 12:00:00,2077,44487.603845887934,1.0
2050-03-28 13:00:00,2078,44487.603845887934,1.0
2050-03-28 14:00:00,2079,43909.2649958914,0.9870000000000001
2050-03-28 15:00:00,2080,42819.318701667136,0.9625
2050-03-28 16:00:00,2081,41444.6517428292,0.9316
2050-03-28 17:00:00,2082,40096.6773462988,0.9013000000000001
2050-03-28 18:00:00,2083,39126.84758245844,0.8795000000000001
2050-03-28 19:00:00,2084,38681.971543999556,0.8694999999999999
2050-03-28 20:00:00,2085,38548.508732461894,0.8665
2050-03-28 21:00:00,2086,38286.031869771155,0.8606
2050-03-28 22:00:00,2087,37400.72855323799,0.8407000000000001
2050-03-28 23:00:00,2088,35487.7615878648,0.7976999999999999
2050-03-29 00:00:00,2089,33049.840897110145,0.7429
2050-03-29 01:00:00,2090,33049.840897110145,0.7429
2050-03-29 02:00:00,2091,33494.71693556903,0.7529
2050-03-29 03:00:00,2092,33147.7136255711,0.7451
2050-03-29 04:00:00,2093,33209.996270955344,0.7465
2050-03-29 05:00:00,2094,34562.419427870336,0.7769
2050-03-29 06:00:00,2095,37351.79218900751,0.8396
2050-03-29 07:00:00,2096,40732.850081294986,0.9155999999999999
2050-03-29 08:00:00,2097,43277.54102127979,0.9728000000000001
2050-03-29 09:00:00,2098,44265.16582665849,0.995
2050-03-29 10:00:00,2099,44291.85838896603,0.9956
2050-03-29 11:00:00,2100,44314.102190888974,0.9961000000000001
2050-03-29 12:00:00,2101,44487.603845887934,1.0
2050-03-29 13:00:00,2102,44487.603845887934,1.0
2050-03-29 14:00:00,2103,43909.2649958914,0.9870000000000001
2050-03-29 15:00:00,2104,42819.318701667136,0.9625
2050-03-29 16:00:00,2105,41444.6517428292,0.9316
2050-03-29 17:00:00,2106,40096.6773462988,0.9013000000000001
2050-03-29 18:00:00,2107,39126.84758245844,0.8795000000000001
2050-03-29 19:00:00,2108,38681.971543999556,0.8694999999999999
2050-03-29 20:00:00,2109,38548.508732461894,0.8665
2050-03-29 21:00:00,2110,38286.031869771155,0.8606
2050-03-29 22:00:00,2111,37400.72855323799,0.8407000000000001
2050-03-29 23:00:00,2112,35487.7615878648,0.7976999999999999
2050-03-30 00:00:00,2113,33049.840897110145,0.7429
2050-03-30 01:00:00,2114,33049.840897110145,0.7429
2050-03-30 02:00:00,2115,33494.71693556903,0.7529
2050-03-30 03:00:00,2116,33147.7136255711,0.7451
2050-03-30 04:00:00,2117,33209.996270955344,0.7465
2050-03-30 05:00:00,2118,34562.419427870336,0.7769
2050-03-30 06:00:00,2119,37351.79218900751,0.8396
2050-03-30 07:00:00,2120,40732.850081294986,0.9155999999999999
2050-03-30 08:00:00,2121,43277.54102127979,0.9728000000000001
2050-03-30 09:00:00,2122,44265.16582665849,0.995
2050-03-30 10:00:00,2123,44291.85838896603,0.9956
2050-03-30 11:00:00,2124,44314.102190888974,0.9961000000000001
2050-03-30 12:00:00,2125,44487.603845887934,1.0
2050-03-30 13:00:00,2126,44487.603845887934,1.0
2050-03-30 14:00:00,2127,43909.2649958914,0.9870000000000001
2050-03-30 15:00:00,2128,42819.318701667136,0.9625
2050-03-30 16:00:00,2129,41444.6517428292,0.9316
2050-03-30 17:00:00,2130,40096.6773462988,0.9013000000000001
2050-03-30 18:00:00,2131,39126.84758245844,0.8795000000000001
2050-03-30 19:00:00,2132,38681.971543999556,0.8694999999999999
2050-03-30 20:00:00,2133,38548.508732461894,0.8665
2050-03-30 21:00:00,2134,38286.031869771155,0.8606
2050-03-30 22:00:00,2135,37400.72855323799,0.8407000000000001
2050-03-30 23:00:00,2136,35487.7615878648,0.7976999999999999
2050-03-31 00:00:00,2137,33049.840897110145,0.7429
2050-03-31 01:00:00,2138,33049.840897110145,0.7429
2050-03-31 02:00:00,2139,33494.71693556903,0.7529
2050-03-31 03:00:00,2140,33147.7136255711,0.7451
2050-03-31 04:00:00,2141,33209.996270955344,0.7465
2050-03-31 05:00:00,2142,34562.419427870336,0.7769
2050-03-31 06:00:00,2143,37351.79218900751,0.8396
2050-03-31 07:00:00,2144,40732.850081294986,0.9155999999999999
2050-03-31 08:00:00,2145,43277.54102127979,0.9728000000000001
2050-03-31 09:00:00,2146,44265.16582665849,0.995
2050-03-31 10:00:00,2147,44291.85838896603,0.9956
2050-03-31 11:00:00,2148,44314.102190888974,0.9961000000000001
2050-03-31 12:00:00,2149,44487.603845887934,1.0
2050-03-31 13:00:00,2150,44487.603845887934,1.0
2050-03-31 14:00:00,2151,43909.2649958914,0.9870000000000001
2050-03-31 15:00:00,2152,42819.318701667136,0.9625
2050-03-31 16:00:00,2153,41444.6517428292,0.9316
2050-03-31 17:00:00,2154,40096.6773462988,0.9013000000000001
2050-03-31 18:00:00,2155,39126.84758245844,0.8795000000000001
2050-03-31 19:00:00,2156,38681.971543999556,0.8694999999999999
2050-03-31 20:00:00,2157,38548.508732461894,0.8665
2050-03-31 21:00:00,2158,38286.031869771155,0.8606
2050-03-31 22:00:00,2159,37400.72855323799,0.8407000000000001
2050-03-31 23:00:00,2160,35487.7615878648,0.7976999999999999
2050-04-01 00:00:00,2161,33049.840897110145,0.7429
2050-04-01 01:00:00,2162,33049.840897110145,0.7429
2050-04-01 02:00:00,2163,33494.71693556903,0.7529
2050-04-01 03:00:00,2164,33147.7136255711,0.7451
2050-04-01 04:00:00,2165,33209.996270955344,0.7465
2050-04-01 05:00:00,2166,34562.419427870336,0.7769
2050-04-01 06:00:00,2167,37351.79218900751,0.8396
2050-04-01 07:00:00,2168,40732.850081294986,0.9155999999999999
2050-04-01 08:00:00,2169,43277.54102127979,0.9728000000000001
2050-04-01 09:00:00,2170,44265.16582665849,0.995
2050-04-01 10:00:00,2171,44291.85838896603,0.9956
2050-04-01 11:00:00,2172,44314.102190888974,0.9961000000000001
2050-04-01 12:00:00,2173,44487.603845887934,1.0
2050-04-01 13:00:00,2174,44487.603845887934,1.0
2050-04-01 14:00:00,2175,43909.2649958914,0.9870000000000001
2050-04-01 15:00:00,2176,42819.318701667136,0.9625
2050-04-01 16:00:00,2177,41444.6517428292,0.9316
2050-04-01 17:00:00,2178,40096.6773462988,0.9013000000000001
2050-04-01 18:00:00,2179,39126.84758245844,0.8795000000000001
2050-04-01 19:00:00,2180,38681.971543999556,0.8694999999999999
2050-04-01 20:00:00,2181,38548.508732461894,0.8665
2050-04-01 21:00:00,2182,38286.031869771155,0.8606
2050-04-01 22:00:00,2183,37400.72855323799,0.8407000000000001
2050-04-01 23:00:00,2184,35487.7615878648,0.7976999999999999
2050-04-02 00:00:00,2185,22288.289526789857,0.501
2050-04-02 01:00:00,2186,22288.289526789857,0.501
2050-04-02 02:00:00,2187,20615.555622184467,0.4634
2050-04-02 03:00:00,2188,19796.983711420133,0.44500000000000006
2050-04-02 04:00:00,2189,19592.34073372905,0.44040000000000007
2050-04-02 05:00:00,2190,19739.149826420475,0.4437
2050-04-02 06:00:00,2191,19983.83164757286,0.44920000000000004
2050-04-02 07:00:00,2192,20152.884542187236,0.453
2050-04-02 08:00:00,2193,20210.718427186886,0.4543
2050-04-02 09:00:00,2194,20215.167187571482,0.4544000000000001
2050-04-02 10:00:00,2195,20224.064708340655,0.4546
2050-04-02 11:00:00,2196,20246.3085102636,0.4551
2050-04-02 12:00:00,2197,20255.206031032772,0.4552999999999999
2050-04-02 13:00:00,2198,20192.923385648537,0.4539000000000001
2050-04-02 14:00:00,2199,19992.72916834204,0.4494000000000001
2050-04-02 15:00:00,2200,19667.969660267056,0.4421
2050-04-02 16:00:00,2201,19338.761391807482,0.4346999999999999
2050-04-02 17:00:00,2202,19120.772132962637,0.42980000000000007
2050-04-02 18:00:00,2203,19009.553123347912,0.42729999999999996
2050-04-02 19:00:00,2204,18951.719238348258,0.42599999999999993
2050-04-02 20:00:00,2205,18965.06551950203,0.42630000000000007
2050-04-02 21:00:00,2206,19200.849819885232,0.4316
2050-04-02 22:00:00,2207,19881.510158727317,0.44689999999999996
2050-04-02 23:00:00,2208,21282.86967987279,0.47840000000000005
2050-04-03 00:00:00,2209,22288.289526789857,0.501
2050-04-03 01:00:00,2210,22288.289526789857,0.501
2050-04-03 02:00:00,2211,20615.555622184467,0.4634
2050-04-03 03:00:00,2212,19796.983711420133,0.44500000000000006
2050-04-03 04:00:00,2213,19592.34073372905,0.44040000000000007
2050-04-03 05:00:00,2214,19739.149826420475,0.4437
2050-04-03 06:00:00,2215,19983.83164757286,0.44920000000000004
2050-04-03 07:00:00,2216,20152.884542187236,0.453
2050-04-03 08:00:00,2217,20210.718427186886,0.4543
2050-04-03 09:00:00,2218,20215.167187571482,0.4544000000000001
2050-04-03 10:00:00,2219,20224.064708340655,0.4546
2050-04-03 11:00:00,2220,20246.3085102636,0.4551
2050-04-03 12:00:00,2221,20255.206031032772,0.4552999999999999
2050-04-03 13:00:00,2222,20192.923385648537,0.4539000000000001
2050-04-03 14:00:00,2223,19992.72916834204,0.4494000000000001
2050-04-03 15:00:00,2224,19667.969660267056,0.4421
2050-04-03 16:00:00,2225,19338.761391807482,0.4346999999999999
2050-04-03 17:00:00,2226,19120.772132962637,0.42980000000000007
2050-04-03 18:00:00,2227,19009.553123347912,0.42729999999999996
2050-04-03 19:00:00,2228,18951.719238348258,0.42599999999999993
2050-04-03 20:00:00,2229,18965.06551950203,0.42630000000000007
2050-04-03 21:00:00,2230,19200.849819885232,0.4316
2050-04-03 22:00:00,2231,19881.510158727317,0.44689999999999996
2050-04-03 23:00:00,2232,21282.86967987279,0.47840000000000005
2050-04-04 00:00:00,2233,33049.840897110145,0.7429
2050-04-04 01:00:00,2234,33049.840897110145,0.7429
2050-04-04 02:00:00,2235,33494.71693556903,0.7529
2050-04-04 03:00:00,2236,33147.7136255711,0.7451
2050-04-04 04:00:00,2237,33209.996270955344,0.7465
2050-04-04 05:00:00,2238,34562.419427870336,0.7769
2050-04-04 06:00:00,2239,37351.79218900751,0.8396
2050-04-04 07:00:00,2240,40732.850081294986,0.9155999999999999
2050-04-04 08:00:00,2241,43277.54102127979,0.9728000000000001
2050-04-04 09:00:00,2242,44265.16582665849,0.995
2050-04-04 10:00:00,2243,44291.85838896603,0.9956
2050-04-04 11:00:00,2244,44314.102190888974,0.9961000000000001
2050-04-04 12:00:00,2245,44487.603845887934,1.0
2050-04-04 13:00:00,2246,44487.603845887934,1.0
2050-04-04 14:00:00,2247,43909.2649958914,0.9870000000000001
2050-04-04 15:00:00,2248,42819.318701667136,0.9625
2050-04-04 16:00:00,2249,41444.6517428292,0.9316
2050-04-04 17:00:00,2250,40096.6773462988,0.9013000000000001
2050-04-04 18:00:00,2251,39126.84758245844,0.8795000000000001
2050-04-04 19:00:00,2252,38681.971543999556,0.8694999999999999
2050-04-04 20:00:00,2253,38548.508732461894,0.8665
2050-04-04 21:00:00,2254,38286.031869771155,0.8606
2050-04-04 22:00:00,2255,37400.72855323799,0.8407000000000001
2050-04-04 23:00:00,2256,35487.7615878648,0.7976999999999999
2050-04-05 00:00:00,2257,33049.840897110145,0.7429
2050-04-05 01:00:00,2258,33049.840897110145,0.7429
2050-04-05 02:00:00,2259,33494.71693556903,0.7529
2050-04-05 03:00:00,2260,33147.7136255711,0.7451
2050-04-05 04:00:00,2261,33209.996270955344,0.7465
2050-04-05 05:00:00,2262,34562.419427870336,0.7769
2050-04-05 06:00:00,2263,37351.79218900751,0.8396
2050-04-05 07:00:00,2264,40732.850081294986,0.9155999999999999
2050-04-05 08:00:00,2265,43277.54102127979,0.9728000000000001
2050-04-05 09:00:00,2266,44265.16582665849,0.995
2050-04-05 10:00:00,2267,44291.85838896603,0.9956
2050-04-05 11:00:00,2268,44314.102190888974,0.9961000000000001
2050-04-05 12:00:00,2269,44487.603845887934,1.0
