registry_id,primary_name,latitude83,longitude83,naics_code,inWECC
110000483842,CHEVRON RICHMOND TECHNOLOGY CENTER,37.93047,-122.38944,324110,True
110070317460,CHEVRON GEOLOGY WAREHOUSE,37.946097,-122.367762,324110,True
110070097298,THE INTERNATIONAL GROUP INC,37.92526,-122.36891,324110,True
110022697312,WESTERN REFINING - WINGATE FACILITY,35.535366,-108.644968,324110,True
110014145442,"TYREE OIL, INC.",43.706165,-124.101707,324110,True
110067216060,BADAMI DEVELOPMENT FACILITY,70.150997,-147.097369,324110,False
110010681707,HILCORP ALASKA GREATER PRUDHOE BAY GATHERING CENTERS AND WELL PADS,70.293892,-148.704274,324110,False
110064404700,MILNE POINT UNIT,70.32224,-149.40223,324110,False
110014157081,READY MIX ASPHALT BATCH PLANT (FORMER),45.8466,-119.6576,324110,True
110012479683,ZENITH ENERGY TERMINALS HOLDINGS LLC  - PORTLAND TERMINAL,45.560503,-122.736495,324110,True
110070295694,317713002 - OIL RE REFINING CO INC,45.61459,-122.71092,324110,True
110014163369,US POSTAL SERVICE,45.52731,-122.67922,324110,True
110001653746,OWENS CORNING PORTLAND ROOFING PLANT,45.5484,-122.7199,324110,True
110012479683,ZENITH ENERGY TERMINALS HOLDINGS LLC  - PORTLAND TERMINAL,45.560503,-122.736495,324110,True
110014261850,SEAPORT PORTLAND TERMINAL,45.5943,-122.7796,324110,True
110012479683,ZENITH ENERGY TERMINALS HOLDINGS LLC  - PORTLAND TERMINAL,45.560503,-122.736495,324110,True
110012479683,ZENITH ENERGY TERMINALS HOLDINGS LLC  - PORTLAND TERMINAL,45.560503,-122.736495,324110,True
110008062210,OWENS-CORNING TRUMBULL ASPHALT LINNTON PLANT,45.608484,-122.790595,324110,True
110012479683,ZENITH ENERGY TERMINALS HOLDINGS LLC  - PORTLAND TERMINAL,45.560503,-122.736495,324110,True
110012479683,ZENITH ENERGY TERMINALS HOLDINGS LLC  - PORTLAND TERMINAL,45.560503,-122.736495,324110,True
110001656351,ECOLUBE RECOVERY,45.606389,-122.694028,324110,True
110000487580,PENNZOIL-QUAKER STATE CO DBA SOPUS PRODUCTS-PORTLAND,45.582374,-122.670196,324110,True
110070408619,TESORO PORT HUENEME,34.146639,-119.20156,324110,True
110070332330,NUSTAR LOGISTICS  L P,38.02966,-121.91535,324110,True
110021327857,TESORO REFINING AND MARKETING,38.023472,-121.906639,324110,True
110010485260,DIABLO SERVICES CORP,38.03238,-121.88441,324110,True
110002568338,CONOCO PHILLIPS - PHOENIX TERMINAL,33.44779,-112.16915,324110,True
110017206156,EQUILON ENTERPRISES LLC PHOENIX SALES TERMINAL,33.45123,-112.17537,324110,True
110001132621,SEAPORT PETROLEUM CORP,33.448096,-112.182142,324110,True
110039356167,"CALJET OF AMERICA, INC. PHOENIX TERMINAL #1",33.449221,-112.17616,324110,True
110015931964,LIQUID TITAN TRANSMIX FACILITY,34.002236,-114.227143,324110,True
110015931964,LIQUID TITAN TRANSMIX FACILITY,34.002236,-114.227143,324110,True
110000475940,PARAMOUNT PETROLEUM CORPORATION REFINERY,33.899645,-118.15141,324110,True
110000475940,PARAMOUNT PETROLEUM CORPORATION REFINERY,33.899645,-118.15141,324110,True
110000475940,PARAMOUNT PETROLEUM CORPORATION REFINERY,33.899645,-118.15141,324110,True
110071795232,PARAMOUNT PETR CORP,33.89991,-118.15,324110,True
110000475940,PARAMOUNT PETROLEUM CORPORATION REFINERY,33.899645,-118.15141,324110,True
110000475940,PARAMOUNT PETROLEUM CORPORATION REFINERY,33.899645,-118.15141,324110,True
110000475940,PARAMOUNT PETROLEUM CORPORATION REFINERY,33.899645,-118.15141,324110,True
110000475940,PARAMOUNT PETROLEUM CORPORATION REFINERY,33.899645,-118.15141,324110,True
110000475940,PARAMOUNT PETROLEUM CORPORATION REFINERY,33.899645,-118.15141,324110,True
110071795232,PARAMOUNT PETR CORP,33.89991,-118.15,324110,True
110000914093,UNOCAL SHALE OIL FACILITY,39.491261,-108.113027,324110,True
110040924578,MT POSO TANK FARM,35.46389,-119.03857,324110,True
110071798580,TRICOR REFINING  LLC,35.444781,-119.03662,324110,True
