registry_id,primary_name,latitude83,longitude83,naics_code,inWECC,inGHGRP
110070322195,GLASSWERKS LA INC,33.95587,-118.19122,327215,True,False
110070322195,GLASSWERKS LA INC,33.95587,-118.19122,327215,True,False
110070424266,MILGARD WINDOWS AND DOORS,34.276659,-118.788664,327215,True,False
110005326218,NORTHWESTERN INDUSTRIES,47.660331,-122.38846,327215,True,False
110005326218,NORTHWESTERN INDUSTRIES,47.660331,-122.38846,327215,True,False
110066543654,MAC THIN FILMS,38.417634,-122.746872,327215,True,False
110054309057,SOLADIGM INC,38.510459,-122.80031,327215,True,False
110070453900,ABRISA INDUSTRIAL GLASS,34.357734,-119.041556,327215,True,False
110024433415,PACIFIC COAST IMPRESSIONS,34.45112,-118.57657,327215,True,False
110070481566,ACCU-GLASS PRODUCTS INC,34.432441,-118.572682,327215,True,False
110055809905,SOUTH BAY SHOWERS,37.36578,-121.94339,327215,True,False
110070313132,"ROYAL GLASS COMPANY, INC.",37.382193,-121.942341,327215,True,False
110046229915,INVENIOS,34.42396,-119.68465,327215,True,False
110070589989,MARK OPTICS INC,33.719193,-117.851238,327215,True,False
110070478986,"DOCUMOTION RESEARCH, INC",33.720231,-117.8516,327215,True,False
110002720743,PACIFIC QUARTZ INC,33.719993,-117.852436,327215,True,False
110058310199,"SODAGLASS, INC",37.705172,-122.153738,327215,True,False
110070591446,CITROGENE INC,37.400544,-121.887558,327215,True,False
110070488318,GAMDAN OPTICS INC,37.397389,-121.888483,327215,True,False
110071751537,ESHOWERDOOR,37.38403,-121.9099,327215,True,False
110071751537,ESHOWERDOOR,37.38403,-121.9099,327215,True,False
110070457785,WEST TREND,34.281897,-118.431944,327215,True,False
110002747966,"CURTIS TECHNOLOGY, INC",32.90949,-117.22943,327215,True,False
110002747966,"CURTIS TECHNOLOGY, INC",32.90949,-117.22943,327215,True,False
110070448757,REYNARD CORP,33.452879,-117.59601,327215,True,False
110070327443,AGC GLASS COMPANY NORTH AMERICA,40.69454,-111.89977,327215,True,False
110069573544,TRULITE GLASS & ALUMINUM SOLUTIONS,40.73506,-111.97938,327215,True,False
110063612531,TRULITE GLASS COMPANY,40.69454,-111.89977,327215,True,False
110046338931,"AGC FLAT GLASS NORTH AMERICA, INC.",40.69454,-111.89977,327215,True,False
110070326043,ARIZONA SHOWER DOOR CO,40.73352,-111.91206,327215,True,False
110004813809,PPG INDUSTRIES,44.89741,-123.004056,327215,True,False
110070331595,317709066 - PPG INDUSTRIES INC,44.8955,-123.00482,327215,True,False
110070446911,METRO MAILING SERVICE INC DBA METRO PRINT AND MAIL SOLUTIONS,38.648592,-121.503884,327215,True,False
110063994174,CONTRACTOR'S WARDROBE,38.50398,-121.39239,327215,True,False
110063994174,CONTRACTOR'S WARDROBE,38.50398,-121.39239,327215,True,False
110000472596,CHRISTMAS BY KREBS,33.34819,-104.52303,327215,False,False
110070322953,CHRISTMAS BY KREBS,33.34819,-104.52303,327215,False,False
110000472596,CHRISTMAS BY KREBS,33.34819,-104.52303,327215,False,False
110000472596,CHRISTMAS BY KREBS,33.34819,-104.52303,327215,False,False
110065855854,C.V. WINDOWS & DOORS OF RIVERSIDE,33.92908,-117.30314,327215,True,False
110032837866,L-3 COMMUNICATIONS IOS - TINSL,37.9866,-122.3327,327215,True,False
110070326450,"SOUNDPROOF WINDOWS, INC.",39.489722,-119.762612,327215,True,False
110070297231,"LEADING EDGE PRODUCTS, INC.",39.50292,-119.75242,327215,True,False
110001168995,GUARDIAN INDUSTRIES CORP,36.58675,-119.43222,327215,True,False
110001168995,GUARDIAN INDUSTRIES CORP,36.58675,-119.43222,327215,True,False
110001168995,GUARDIAN INDUSTRIES CORP,36.58675,-119.43222,327215,True,False
110001168995,GUARDIAN INDUSTRIES CORP,36.58675,-119.43222,327215,True,False
110001168995,GUARDIAN INDUSTRIES CORP,36.58675,-119.43222,327215,True,False
110065161130,MINDRUM PRECISION INC,34.07746,-117.58732,327215,True,False
110070591187,HIGH SIERRA SUPPLY INC DBA SIERRA CONCRETE,39.944377,-120.921701,327215,True,False
110013286256,MASTERPIECE LEADED WINDOWS CORP,32.93972,-117.03158,327215,True,False
110004772773,TOSOH QUARTZ GROUP,45.52886,-122.82601,327215,True,False
110070285794,317706127 - JENTRY NOAH BOAZ,45.542546,-122.710992,327215,True,False
110070285109,317705077 - PRECISION GLASSWORKS INC,45.49266,-122.64155,327215,True,False
110004772773,TOSOH QUARTZ GROUP,45.52886,-122.82601,327215,True,False
110004796935,OSTROM & CO INC,45.53876,-122.67633,327215,True,False
110000487768,UROBOROS GLASS STUDIOS,45.538412,-122.672288,327215,True,False
110067565254,NORTHSTAR GLASSWORKS,45.46353,-122.6368,327215,True,False
110070314511,SPIRIT OF GLASS INC,45.47048,-122.56865,327215,True,False
110004796935,OSTROM & CO INC,45.53876,-122.67633,327215,True,False
110012258573,PRINTING TODAY OF OREGON INC,45.52828,-122.82601,327215,True,False
110001179527,MARAN-WURZELL GLASS AND MIRROR COMPANY,34.05845,-117.77504,327215,True,False
110009523104,MOLEX LLC,33.64959,-112.11209,327215,True,False
110070427380,PREMIER MAILING INC,33.900922,-118.168804,327215,True,False
110066022574,IMAGE MOVER INC,34.25316,-118.40184,327215,True,False
110070060904,OLD TOWN FIBERGLASS DBA FIBERGLASS FABRI,33.79998,-117.85773,327215,True,False
110070097509,SUNYEAH GROUP CORPORATION,34.054328,-117.550546,327215,True,False
110070329473,LARRY METHVIN INSTALLATIONS INC,34.058699,-117.544593,327215,True,False
110024428449,AM CHEMICALS LLC,33.205253,-117.290881,327215,True,False
110066001132,KAPAN KENT COMPANY INC,33.21417,-117.26357,327215,True,False
110043480408,"AMERICAN SPECIALTY GLASS, INC.",40.85687,-111.92057,327215,True,False
110070315884,"DESERT GLASS PRODUCTS, LLC",36.24556,-115.10441,327215,True,False
110070315884,"DESERT GLASS PRODUCTS, LLC",36.24556,-115.10441,327215,True,False
110002142645,CAPCO/PSA  CALIFORNIA ART PROD,34.168095,-118.372788,327215,True,False
110000483316,BAY MIRROR  INC,37.52596,-122.02801,327215,True,False
110000483316,BAY MIRROR  INC,37.52596,-122.02801,327215,True,False
110000483316,BAY MIRROR  INC,37.52596,-122.02801,327215,True,False
110066261878,TWIN GLASS INDUSTRIES INC,37.12866,-121.63812,327215,True,False
110066430428,CARDINAL CG,33.87469,-117.24134,327215,True,False
110070456481,SCI-TECH GLASSBLOWING INC,34.283965,-118.893704,327215,True,False
110071791722,"IDEAL PRODUCTS, INC.",34.00728,-117.52486,327215,True,False
110071791722,"IDEAL PRODUCTS, INC.",34.00728,-117.52486,327215,True,False
110055919270,SOLADIGM INC,37.42866,-121.89736,327215,True,False
110070096738,VIEW INC,37.42896,-121.896881,327215,True,False
110070522922,VIEW INC,37.428881,-121.89822,327215,True,False
110066358015,VIEWNA INC.,37.42866,-121.89736,327215,True,False
110071517347,SAFTIFIRST/O'KEEFFE'S,37.291704,-120.511771,327215,True,False
110070452013,O'KEEFFES INC DBA SAFTI FIRST,37.285123,-120.502066,327215,True,False
110071517330,SAFTIFIRST/O'KEEFFE'S,37.285348,-120.502077,327215,True,False
110071646964,O'KEEFFE'S INC.,37.28509,-120.50209,327215,True,False
110002644041,SAFTFIRST/O'KEEFFE'S,37.291766,-120.516068,327215,True,False
110070487520,TITAN METAL PRODUCTS,37.295476,-120.510502,327215,True,False
110070327372,ARIZONA SHOWER DOORS OF OREGON LLC,42.34462,-122.89929,327215,True,False
110071264224,PEBBLE TECHNOLOGY INTERNATIONAL,37.785946,-121.210843,327215,True,False
110070489816,CARDINAL GLASS,33.936102,-118.255991,327215,True,False
110000473372,OLDCASTLE GLASS INC DBA DOWNEY GLASS,34.01003,-118.15059,327215,True,False
110000473372,OLDCASTLE GLASS INC DBA DOWNEY GLASS,34.01003,-118.15059,327215,True,False
110002889599,AAA GLASS CORP,34.021205,-118.21825,327215,True,False
110012702147,EDWARDS INDUSTRIES,34.146822,-118.273324,327215,True,False
110000473372,OLDCASTLE GLASS INC DBA DOWNEY GLASS,34.01003,-118.15059,327215,True,False
110065422607,THE JUDSON STUDIOS INC,34.01862,-117.94679,327215,True,False
110002889599,AAA GLASS CORP,34.021205,-118.21825,327215,True,False
110002646708,GLASSWERKS,33.93501,-118.25562,327215,True,False
110015671432,OPTERA COLORADO INC,40.157056,-104.980054,327215,True,False
110070305930,HOLDMAN STUDIOS LLC,40.426679,-111.886889,327215,True,False
110070333025,CLARK COUNTY WINDOWS,36.08703,-115.06275,327215,True,False
110070323480,TRULITE GLASS AND ALUMINUM SOLUTIONS,36.186528,-115.143074,327215,True,False
110070286656,"ART IN THE CELLAR, LLC.",36.05655,-115.15332,327215,True,False
110070337246,BLUMARBLE LLC,36.07773,-115.18994,327215,True,False
110070323480,TRULITE GLASS AND ALUMINUM SOLUTIONS,36.186528,-115.143074,327215,True,False
110070317219,"SEAENA, INC.",36.068505,-115.13952,327215,True,False
110054851665,SUPER COLOR DIGITAL LLC,36.067873,-115.186085,327215,True,False
110002420595,SERVICES & MATERIALS CO,33.883,-118.02154,327215,True,False
110070347314,WA317949525 - TACOMA GLASS MANUFACTURING INC,47.16811,-122.49749,327215,True,False
110017432740,"GUARDIAN INDUSTRIES, LLC",36.54681,-119.58144,327215,True,False
110071854899,"POTTERS INDUSTRIES, LLC KINGMAN FACILITY",35.265288,-113.947487,327215,True,False
110001695648,POTTERS INDUSTRIES LLC,35.26592,-113.94826,327215,True,False
110000827856,HOT CELL SERVICES CORP,47.39838,-122.22488,327215,True,False
110070307190,SPECTRUM SCIENTIFIC INC,33.694466,-117.832353,327215,True,False
110070307190,SPECTRUM SCIENTIFIC INC,33.694466,-117.832353,327215,True,False
110070322282,CARDINAL GLASS INDUSTRIES INC,45.63158,-121.51552,327215,True,False
110070556563,CARDINAL IG COMPANY,45.63158,-121.51552,327215,True,False
110070556563,CARDINAL IG COMPANY,45.63158,-121.51552,327215,True,False
110070333141,317710044 - CARDINAL GLASS INDUSTRIES INC,45.63158,-121.51552,327215,True,False
110070278223,"ARTS HI, INC.",21.29426,-157.84654,327215,False,False
110070328664,R BAIRD & CO INC,21.32262,-157.89157,327215,False,False
110066573238,ADMAIL EXPRESS INC,37.61248,-122.045059,327215,True,False
110062925580,"HALIO, INC.",37.62463,-122.12412,327215,True,False
110038088468,VUTEQ CORPORATION,37.64117,-122.12765,327215,True,False
110002631689,MATTEL INC,33.901763,-118.368292,327215,True,False
110055797669,FARLOWS SCIENTIFIC GLASSBLOWING INC,39.22516,-121.03719,327215,True,False
110070315398,THE GLASS FORGE GALLERY & STUDIO LLC,42.44016,-123.33105,327215,True,False
110044961832,SAINT-GOBAIN SOLAR GLASS,33.406739,-112.426771,327215,True,False
110022921668,ADIN INC,34.12961,-118.2611,327215,True,False
110054282049,GLASS TECHNOLOGY ENTERPRISES C,37.02024,-121.57436,327215,True,False
110070427515,PULP STUDIO INC,33.905527,-118.315093,327215,True,False
110070589657,ALTIMAGES INC,33.86825,-118.305892,327215,True,False
110031421423,CARDINAL CG,38.27101,-121.3084,327215,True,False
110070469643,OLDCASTLE BUILDING ENVELOPE,37.5084,-121.9956,327215,True,False
110071720245,HERAEUS AMERSIL INC,37.49139,-121.95121,327215,True,False
110070469643,OLDCASTLE BUILDING ENVELOPE,37.5084,-121.9956,327215,True,False
110070413670,TRULITE WSG LLC,37.517717,-121.945043,327215,True,False
110070328111,CORNERSTONE GLASS INC,44.05764,-123.109027,327215,True,False
110070316021,SKY COOPER,44.04554,-123.15357,327215,True,False
110066626333,REFLECTION STUDIOS INC,37.842989,-122.290592,327215,True,False
110002661940,BACCHUS PRESS INC,37.84806,-122.29057,327215,True,False
110041030862,ACE MERCHANDISE CORP  AKG IND,33.85994,-118.21101,327215,True,False
110002930348,CARDINAL CT COMPANY,38.45793,-121.81719,327215,True,False
110001721860,TOPPERSCOT INC,39.67413,-105.00175,327215,True,False
110043422882,OLD CASTLE  BUILDING GLASS,39.76882,-104.85826,327215,True,False
110001721860,TOPPERSCOT INC,39.67413,-105.00175,327215,True,False
110070282590,"ARIZONA SHOWER DOORS OF COLORADO, LLC",39.76966,-104.84293,327215,True,False
110001721860,TOPPERSCOT INC,39.67413,-105.00175,327215,True,False
110070480352,LIBERTY GLASS FABRICATORS INC,33.888411,-117.596725,327215,True,False
110070408646,CITY OF CONCORD PRINTING SERVICES DEPT,37.98407,-122.028091,327215,True,False
110071778373,N-DIMENSIONAL STUDIOS,33.90998,-118.22102,327215,True,False
110003685904,HEAD WEST INC,33.88938,-118.26429,327215,True,False
110031404102,HEAD WEST INC,33.91635,-118.2532,327215,True,False
110010478303,HEAD WEST INCORPORATED,33.91633,-118.25201,327215,True,False
110071776375,DOWNEY GLASS CO  SDI OPERATING,33.99994,-118.15106,327215,True,False
110070317051,PACIFIC VIAL MANUFACTURING INC,33.990696,-118.126715,327215,True,False
110055846919,AMERICAN SHOWER DOOR,33.98079,-118.13976,327215,True,False
110001434902,CURRENT MEDIA GROUP - WOODMEN,38.932367,-104.81822,327215,True,False
110001397952,CURRENT USA INC - STONE,38.881363,-104.815924,327215,True,False
110064925531,KING PRECISION GLASS INC,34.09277,-117.71982,327215,True,False
110064925531,KING PRECISION GLASS INC,34.09277,-117.71982,327215,True,False
110012438683,GARNER GLASS,34.09278,-117.71929,327215,True,False
110012438683,GARNER GLASS,34.09278,-117.71929,327215,True,False
110070095302,TRULITE GLASS & ALUMINUM SOLUTIONS,33.998684,-117.87662,327215,True,False
110070410933,TRULITE GLASS & ALLUMINUM SOLUTIONS,33.999045,-117.877937,327215,True,False
110070487858,PRL GLASS SYSYEMS INC,34.047378,-117.986722,327215,True,False
110002633115,STANLEY WORKS CHATSWORTH FACILITY,34.24637,-118.59614,327215,True,False
110002633115,STANLEY WORKS CHATSWORTH FACILITY,34.24637,-118.59614,327215,True,False
110002633115,STANLEY WORKS CHATSWORTH FACILITY,34.24637,-118.59614,327215,True,False
110024558557,MILGARD MANUFACTURING,33.30703,-111.96865,327215,True,False
110071334072,PRECISION GLASS BLOWING,39.581946,-104.816934,327215,True,False
110070298393,CARDINAL CG,32.88403,-111.77943,327215,True,False
110070298393,CARDINAL CG,32.88403,-111.77943,327215,True,False
110000783787,AVALON GLASS & MIRROR CO,33.885999,-118.264424,327215,True,False
110070311046,317719593 - JAMES M KINGWELL,45.88999,-123.96151,327215,True,False
110031001742,POTTERS INDUSTRIES,45.260867,-122.705679,327215,True,False
110070453763,COLORPRINT,37.596186,-122.369762,327215,True,False
110066794268,US LABEL CORP,34.19059,-118.34486,327215,True,False
110070557910,CARDINAL GLASS,33.388276,-112.57365,327215,True,False
110071318164,TYNT TECHNOLOGIES INC,40.018921,-105.220827,327215,True,False
110070295124,"D&A GLASS COMPANY, INC.",43.57837,-116.29013,327215,True,False
110070488065,BERKELEY SCREEN PRINT,37.870828,-122.278025,327215,True,False
110066573577,ADAMS & CHITTENDEN SCIENTIFIC GLASS COOP,37.85602,-122.29118,327215,True,False
110066573577,ADAMS & CHITTENDEN SCIENTIFIC GLASS COOP,37.85602,-122.29118,327215,True,False
110055007843,OLDCASTLE BUILDINGENVELOPE VANCOUVER,45.76859,-122.52157,327215,True,False
110070412715,LASERGLASS ART CORPORATION,34.114251,-117.921335,327215,True,False
110070288151,"MANKO WINDOW SYSTEMS, INC.",39.74915,-104.7835,327215,True,False
110070288151,"MANKO WINDOW SYSTEMS, INC.",39.74915,-104.7835,327215,True,False
110012701059,LAMPS BY HILLIARD,40.87206,-124.09275,327215,True,False
110066642636,CPR AQUATIC INC,40.892236,-124.080276,327215,True,False
110070316057,JEWEL KADE HOLDINGS LLC,40.448938,-111.777887,327215,True,False
110012157469,QUARTZ INTERNATIONAL NEW MEXICO,35.144054,-106.603492,327215,True,False
110012157469,QUARTZ INTERNATIONAL NEW MEXICO,35.144054,-106.603492,327215,True,False
110070287778,HOSKIN & MUIR INC,21.37313,-157.90189,327215,False,False
