day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
21,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,115476.39496738474,168979.57638951062,433695.3767987869,1119976.5614964778
22,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,103681.68627665317,163098.4931386066,443165.9757091018,958741.2271246465
23,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,109231.1716353578,171828.21378091042,436841.3143024508,966695.7717190038
24,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,101057.2521171043,158970.07224002833,453172.7022102571,1115025.2399081853
25,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,103787.38185967931,163264.75684085194,521602.5977661202,1190479.949807447
26,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,108038.13173073877,169951.4778719893,490030.5983551312,1169845.4212986547
27,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,114388.49392179251,179941.04436806162,364180.95158346376,1060335.7032141134
28,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,116160.10866646384,182727.91470522527,457559.1843800634,1158272.421092548
29,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,105207.35180126365,167382.3386492239,475750.52222202485,997135.2846727973
30,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,110838.49727560832,176341.3488077141,452666.310408546,988641.2284921533
31,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,102544.29935855772,163145.48316616862,474924.2808307716,1142439.2766962936
